doc_num,pred,NEGATIVE,POSITIVE
53,0.8,0.20752170076,0.7924783034
54,1.0,0.002537918625,0.99746208
55,0.4,0.5829546734,0.41704530736
56,0.8,0.20035207925999998,0.7996479271
57,1.0,0.03447814749999999,0.9655218825
58,1.0,0.0047504666,0.99524955
59,1.0,0.0029195813750000003,0.997080415
60,0.6,0.39848824068,0.60151177136
61,0.5,0.493634076175,0.506365935325
62,0.6,0.39816224754,0.60183771716
63,0.6,0.39599491468000003,0.6040051056
64,0.75,0.250679590975,0.7493204127499999
65,1.0,0.00581686914,0.9941831280000001
66,0.6,0.39879490826,0.60120511226
67,0.75,0.249679117425,0.75032088225
68,1.0,0.0015317366500000001,0.9984682825
69,0.75,0.25164500255,0.748355001575
70,0.8,0.20040843778,0.79959154594
71,0.6,0.39790935598,0.6020906592
72,1.0,0.00290073846,0.99709926
73,0.8,0.20099878364,0.79900121658
74,0.6,0.39888028254,0.60111973527
75,0.5,0.4988548947,0.50114509635
76,0.8,0.20025163988,0.7997483651999999
77,0.75,0.24855477150000002,0.75144524225
78,1.0,0.003345557125,0.9966544374999999
79,0.6,0.39909884222,0.6009011505540001
80,0.75,0.25029995425,0.749700014075
81,0.8,0.19996619529999998,0.8000337786999999
82,0.8333333333333334,0.17324448925,0.8267555172333333
83,1.0,0.0047435752333333326,0.9952564533333333
84,0.6,0.3974590898,0.6025409210599999
85,0.6,0.39860236672,0.6013976235999999
86,0.75,0.24977227259999998,0.75022776525
87,0.75,0.24927734705,0.7507226767499999
88,0.75,0.2485626346,0.75143737275
89,0.4,0.59814528522,0.40185472660000005
90,0.6,0.35918357489999997,0.6408164094
91,0.5,0.498021336575,0.50197863675
92,0.75,0.2490259114,0.75097408935
93,1.0,0.0019005082499999998,0.998099525
94,1.0,0.00486625086,0.9951337600000001
95,1.0,0.00245945238,0.997540562
96,0.75,0.253643813575,0.7463561598999999
97,0.8,0.19160416694,0.8083958219999999
98,1.0,0.005125715580000001,0.9948742740000001
99,0.8,0.19936715656,0.8006328316
100,1.0,0.0033422016,0.9966577883333333
101,0.6666666666666666,0.33192628301666666,0.6680737219499999
102,0.8,0.19990015526,0.8000998398
103,0.6666666666666666,0.3295678277833333,0.6704321681666666
104,1.0,0.00221920798,0.9977807679999999
105,0.5,0.4983075692,0.50169239665
106,0.75,0.2747568929,0.725243129175
107,0.5,0.499062667275,0.500937328225
108,0.6,0.39768114974,0.6023188554
109,0.6,0.33642413668,0.66357586424
110,0.75,0.255369260875,0.744630725425
111,0.8333333333333334,0.16759008625000002,0.8324099189999999
112,0.8,0.20180362838,0.7981963864
113,0.6,0.39824198464,0.60175800788
114,0.75,0.251283081175,0.7487169081
115,0.6,0.398781088,0.601218905
116,0.8,0.20079436676,0.7992056306
117,0.6,0.39784791117999996,0.6021521178
118,1.0,0.0016877912749999999,0.998312195
119,0.8,0.20292203422,0.7970779786
120,0.75,0.2508171562,0.749182830925
121,0.75,0.253439900225,0.74656012135
122,1.0,0.003903686975,0.9960963375
123,0.8,0.2003581275,0.7996418611999999
124,0.75,0.2505734054,0.749426586375
125,0.4,0.59500447488,0.40499554202
126,0.5,0.455898096,0.5441019125
127,0.8,0.198908866,0.8010911372
128,0.75,0.2495884907,0.7504115364
129,0.6,0.39666330818,0.60333671666
130,0.6,0.3926196024,0.60738039366
131,0.5,0.445637425325,0.55436256475
132,0.75,0.2521390607,0.747860949825
133,1.0,0.002851029625,0.9971489425
134,0.8333333333333334,0.16913804823333334,0.83086194205
135,0.7142857142857143,0.2745266452,0.7254733390428572
