doc_num,pred,NEGATIVE,POSITIVE
68,0.8333333333333334,0.1594246714,0.8405753276666666
69,1.0,0.00366498922,0.996334998
70,0.5,0.4974281337,0.502571868675
71,1.0,0.002576189525,0.997423785
72,0.25,0.7449499757,0.25505005464999997
73,1.0,0.0027065120000000003,0.99729349
74,1.0,0.0034383722,0.9965616175
75,0.75,0.250087702575,0.74991232325
76,0.75,0.249051219425,0.7509487655
77,0.75,0.24989726355,0.7501027381250001
78,0.8,0.20056391918,0.79943609352
79,0.8,0.20093691062,0.7990631131
80,1.0,0.00222193478,0.9977780519999999
81,0.5,0.497547942525,0.502452047825
82,1.0,0.004498602833333333,0.9955013766666667
83,0.8333333333333334,0.16335868545,0.83664132
84,0.5,0.496827860775,0.503172146625
85,0.8333333333333334,0.16595943216666667,0.8340405483333333
86,0.8,0.21281269964,0.7871873104
87,1.0,0.01553922402,0.984460784
88,1.0,0.0015757031666666667,0.9984243199999999
89,0.8,0.19886561468,0.8011344028
90,0.75,0.250859442975,0.7491405656
91,0.75,0.24903346120000003,0.750966543
92,0.75,0.249159969525,0.750840034825
93,0.75,0.2462819016,0.75371808275
94,0.8,0.20231565159999998,0.7976843564999999
95,0.75,0.24654789845,0.7534521075
96,0.8,0.1997829077,0.8002171062000001
97,1.0,0.006787305540000001,0.9932126739999999
98,1.0,0.0017739759249999999,0.9982260125
99,0.8,0.2018941297,0.79810587274
100,0.6,0.39831675748,0.6016832321
101,0.6,0.39766484298,0.6023351851000001
102,0.8,0.22131241992,0.7786875768
103,0.5,0.49664907485,0.503350899675
104,0.8,0.19083907502000003,0.809160906
105,0.8,0.20026816058,0.79973182566
106,0.8,0.2091416471,0.79085835626
107,1.0,0.00293561832,0.99706439
108,0.6,0.40014283180000004,0.59985715626
109,0.6,0.39995648452,0.60004354582
110,0.6666666666666666,0.33111570458333334,0.6688842731666668
111,0.4,0.59419632618,0.40580366873999996
112,0.8,0.20070680406000002,0.7992931984
113,1.0,0.00390999274,0.9960900240000001
114,1.0,0.0023034260200000003,0.9976965760000001
115,1.0,0.0014946162000000001,0.998505395
116,1.0,0.032935532825,0.96706449
117,0.6,0.39929041241999996,0.60070955344
118,0.5,0.4983496061333333,0.50165040585
119,0.75,0.25011682204999997,0.7498831749
120,0.8,0.19938636438,0.80061363074
121,0.6,0.39951349459999996,0.60048650154
122,0.5,0.49922668327499997,0.500773324125
123,1.0,0.005572328325,0.9944276925
124,0.75,0.2466531251,0.75334687875
125,0.6666666666666666,0.33209412568333335,0.6679058763333333
126,0.6,0.33301896554,0.6669810359999999
127,0.8,0.2010754784,0.79892452738
128,0.6,0.39677881394000003,0.60322115148
129,0.8,0.26003831298,0.7399617098
130,0.75,0.249031278225,0.7509686985749999
131,0.8,0.19958356091999999,0.8004164424000001
132,0.8,0.20596031133999998,0.7940396891479999
133,0.6,0.39674748649999997,0.603252504
134,0.8,0.20105369899999997,0.7989463320000001
135,0.8,0.19865913736,0.8013408668
136,0.8,0.21416989352,0.7858300928
137,0.8333333333333334,0.16623739495,0.8337626185000001
138,0.8,0.20243106011999998,0.7975689334
139,0.5,0.4976082762,0.502391698375
140,1.0,0.00147223095,0.9985277675
141,0.6,0.4006592227,0.5993407687200001
142,0.8,0.2003869924,0.7996130119
143,0.8,0.1967047534,0.8032952204000001
144,0.8,0.19879645572,0.8012035762
145,1.0,0.0021928146333333337,0.9978071966666667
146,0.6,0.39780952628,0.6021904881
147,0.75,0.24798851060000002,0.7520115039999999
148,0.8,0.20262137982,0.7973786102
149,0.75,0.24925091775000002,0.75074909675
150,0.8,0.2012863347,0.7987137034
151,0.75,0.249269885325,0.750730154925
152,0.8,0.1980137363,0.801986256
153,0.75,0.248428394675,0.751571619625
154,0.75,0.25160289125,0.7483971091
155,0.8,0.200702158,0.79929783906
156,0.8,0.20013975562000003,0.7998602640000001
157,0.5,0.49115929705,0.5088406905625
158,0.8,0.19929107148,0.8007089216000001
159,0.6,0.39678682668,0.6032131745
160,0.5,0.4978050829,0.50219491955
161,0.6,0.39769045994,0.6023095499
162,0.75,0.24923095525,0.750769027925
163,0.4,0.59714975492,0.40285021313999997
164,0.5,0.4993601455166667,0.5006398353666667
165,0.75,0.24822331895,0.751776673
166,0.75,0.250455637775,0.74954437585
167,1.0,0.0568697374,0.9431302724999999
168,0.75,0.250981089225,0.74901887675
169,0.75,0.2555630016,0.7444370025
170,0.8,0.1993574505,0.8006425276
171,0.5,0.49904910065,0.5009508955249999
172,0.6,0.39886747763999997,0.6011325465399999
173,0.8,0.20507627688000002,0.7949237464
174,0.5,0.49662945315,0.5033705497500001
175,0.8,0.19723372696,0.8027662791999999
176,0.6,0.39762497568,0.6023750106
177,0.8,0.20208313414,0.797916851
178,0.6,0.39900524322,0.6009947354999999
179,0.6666666666666666,0.3325775177333333,0.6674224840166666
180,1.0,0.00434214758,0.995657856
181,0.75,0.25069792272499997,0.74930207975
182,0.8,0.2448828189,0.75511717702
183,0.8,0.20202354294,0.7979764704
184,0.5,0.507145161025,0.492854821325
185,0.8,0.20079186538,0.7992081450799999
186,0.6666666666666666,0.33466753445,0.6653324700666666
187,0.6666666666666666,0.3322134328333333,0.6677865926666667
188,0.8,0.20048992927999998,0.7995100764
189,0.5,0.4968503428,0.503149679425
190,0.6,0.39240340428000003,0.6075965912
191,0.6,0.39818343295999997,0.60181657432
192,0.6,0.39692318334,0.6030768151
193,0.8,0.20025249280000001,0.7997475190000001
194,0.75,0.2494466901,0.7505533355
195,1.0,0.004416521875,0.9955835
196,0.5,0.49648206440000003,0.5035179214250001
197,0.6,0.39927983588,0.60072013236
198,0.8,0.20147099914000002,0.7985290042
199,1.0,0.00248612048,0.99751386
200,0.5,0.49767076535,0.5023292351749999
201,0.6666666666666666,0.3353839889333334,0.6646159962833333
202,1.0,0.00169078926,0.998309224
203,0.8,0.19412685138,0.8058731120000001
