doc_num,pred,NEGATIVE,POSITIVE
45,0.5,0.49653902149999996,0.503460977
46,0.6666666666666666,0.3329024689,0.667097518
47,1.0,0.00498470805,0.9950152649999999
48,0.3333333333333333,0.6647668993333333,0.3352331162333333
49,0.3333333333333333,0.6537415881,0.3462583945
50,0.3333333333333333,0.6613387313333333,0.33866125799999997
51,0.3333333333333333,0.6632404614333333,0.3367595564666666
52,1.0,0.00549729305,0.994502695
53,0.5,0.4979465823,0.50205346085
54,1.0,0.0039641375,0.9960359000000001
55,0.3333333333333333,0.6650097179666666,0.33499027226666667
56,1.0,0.005175761399999999,0.994824215
57,1.0,0.16707203373333332,0.8329279833333333
58,1.0,0.00278581255,0.997214165
59,0.0,0.995391525,0.00460845525
60,0.6666666666666666,0.3410639313333333,0.6589361135333334
61,0.3333333333333333,0.6649327789333334,0.33506721536666667
62,0.3333333333333333,0.6619811943333334,0.33801880133333334
63,0.0,0.98545945,0.014540521
64,0.5,0.4975416276,0.5024583739999999
65,0.5,0.4939054833,0.506094532
66,0.0,0.99229762,0.007702357200000001
67,1.0,0.0047140685500000005,0.995285925
68,0.6666666666666666,0.332925204,0.6670748505
69,0.6666666666666666,0.33862682960000007,0.661373179
70,0.6666666666666666,0.3310572352666667,0.6689427876666666
71,0.5,0.49608600215,0.5039140175
72,1.0,0.0083331825,0.9916667800000001
73,1.0,0.00130907855,0.9986908999999999
74,0.6666666666666666,0.33058935916666665,0.669410626
75,0.0,0.99557328,0.0044266845
76,1.0,0.0015256119000000002,0.9984743866666667
77,0.3333333333333333,0.6623478145,0.3376522023333333
78,0.5,0.35668957465,0.643310435
79,0.3333333333333333,0.6594391585333333,0.3405608249
80,0.6666666666666666,0.3338838644666667,0.6661161233333334
81,0.0,0.792004615,0.20799541
82,0.5,0.4980055053,0.50199448865
83,0.5,0.4979459911,0.5020539509999999
84,0.0,0.993790615,0.006209356
85,0.5,0.51308836,0.4869116475
86,0.3333333333333333,0.6638228362333334,0.33617718616666664
87,0.3333333333333333,0.6626774184333334,0.33732258443333335
88,0.5,0.5090243395,0.49097565275000005
89,0.3333333333333333,0.6639245521,0.3360754316666667
90,0.5,0.5035916069999999,0.496408401
91,0.0,0.9786621333333333,0.021337834
92,0.3333333333333333,0.6278487454333334,0.3721512432333334
93,0.5,0.4638429794,0.536156988
94,0.6666666666666666,0.24882067476666667,0.7511793433333334
95,1.0,0.0145660575,0.98543395
96,0.5,0.57926596,0.420734006
97,0.0,0.987213535,0.012786453
98,0.3333333333333333,0.6566140760333333,0.34338589683333337
99,1.0,0.0017157402666666665,0.9982842433333333
100,1.0,0.0022107077,0.99778929
101,0.6666666666666666,0.3324447963,0.6675551813333334
102,0.0,0.9948619999999999,0.005137972199999999
103,0.3333333333333333,0.6628655600000001,0.3371344300666666
104,1.0,0.0035853100666666665,0.9964147266666666
105,0.6666666666666666,0.35294292689999995,0.6470570931999999
106,0.3333333333333333,0.6651638658333333,0.33483616033333335
107,0.5,0.4954920133,0.5045079895
108,0.5,0.4976967155,0.502303299
109,0.6666666666666666,0.34077610003333336,0.6592238863333333
110,0.3333333333333333,0.6648790012,0.33512100100000003
111,1.0,0.0012101658,0.9987898749999999
112,1.0,0.0019210663666666666,0.9980789566666667
113,0.5,0.4973324013,0.502667576
114,0.0,0.9888577000000001,0.0111423225
115,0.5,0.3228344465,0.67716551
116,0.6666666666666666,0.3329237535333333,0.6670762581333333
117,0.6666666666666666,0.33566117896666664,0.6643388419999999
118,0.5,0.4924577451,0.5075422585
119,0.3333333333333333,0.6044790185333333,0.39552098113333334
120,0.6666666666666666,0.3291019340333333,0.6708980810000001
121,0.6666666666666666,0.2346968143333333,0.7653031933333333
122,0.6666666666666666,0.33409398883333336,0.6659060156333333
123,1.0,0.0031099239333333335,0.9968901099999999
124,0.0,0.9906061150000001,0.00939386635
125,0.5,0.513462132,0.486537887
126,1.0,0.0072013281,0.99279869
127,0.5,0.48825634425000003,0.5117436645
128,0.5,0.5122791975000001,0.487720794
129,0.6666666666666666,0.3306163756,0.669383615
130,0.6666666666666666,0.3343074144666667,0.6656925541666667
131,0.0,0.986440175,0.013559815999999999
132,0.6666666666666666,0.32694729556666663,0.6730526659999999
133,0.6666666666666666,0.3322173715666667,0.6677826346666667
134,0.3333333333333333,0.6630703289,0.3369296623
135,0.3333333333333333,0.6631264429,0.3368735522333333
